UKT,NILAI UKT,PENGHASILAN AYAH,PENGHASILAN IBU,TOTAL PENGHASILAN,"Jumlah Anggota Keluarga (Ayah, Ibu dan Anak)",TOTAL PENGHASILAN/JUMLAH ANGGOTA KEL,STATUS AYAH,STATUS IBU,STATUS KIP,STATUS TDK MAMPU,STATUS KKS
3.0,2500000.0,0,1500000,1500000,5.0,300000.0,1,1,0,0,1
4.0,3200000.0,1000000,0,1000000,4.0,250000.0,1,1,1,0,1
3.0,1650000.0,0,750000,750000,4.0,187500.0,1,1,1,1,1
3.0,1650000.0,500000,0,500000,6.0,83333.33333,1,0,0,0,0
4.0,2800000.0,1000000,500000,1500000,5.0,300000.0,1,1,1,1,1
3.0,1850000.0,1200000,0,1200000,4.0,300000.0,1,1,1,0,1
4.0,2800000.0,1000000,0,1000000,4.0,250000.0,1,1,0,0,0
4.0,3200000.0,700000,0,700000,4.0,175000.0,1,1,0,0,0
4.0,3200000.0,1500000,500000,2000000,8.0,250000.0,1,1,1,0,0
4.0,3200000.0,0,1500000,1500000,4.0,375000.0,0,1,1,0,1
4.0,2800000.0,1000000,5000000,6000000,5.0,1200000.0,1,1,1,0,1
3.0,1650000.0,1800000,0,1800000,5.0,360000.0,0,1,1,0,1
4.0,3200000.0,1000000,0,1000000,5.0,200000.0,1,1,0,0,1
3.0,1650000.0,0,500000,500000,4.0,125000.0,0,1,1,0,0
4.0,3200000.0,800000,300000,1100000,4.0,275000.0,1,1,1,0,1
4.0,2800000.0,0,0,0,3.0,0.0,1,1,1,0,1
2.0,925000.0,1500000,0,1500000,6.0,250000.0,1,1,1,0,1
2.0,925000.0,1500000,0,1500000,5.0,300000.0,1,1,1,0,0
4.0,3200000.0,1500000,0,1500000,5.0,300000.0,1,1,1,0,1
1.0,400000.0,0,300000,300000,2.0,150000.0,0,1,1,0,1
1.0,400000.0,0,1500000,1500000,5.0,300000.0,1,1,1,0,1
4.0,3200000.0,1500000,500000,2000000,4.0,500000.0,1,1,0,0,0
2.0,825000.0,1500000,0,1500000,4.0,375000.0,1,0,1,0,1
3.0,1850000.0,3287360,0,3287360,5.0,657472.0,1,1,0,0,0
3.0,1850000.0,0,500000,500000,2.0,250000.0,1,1,1,0,1
3.0,1650000.0,1000000,0,1000000,3.0,333333.3333,1,1,1,0,1
3.0,1850000.0,2000000,0,2000000,8.0,250000.0,1,1,1,0,1
4.0,3200000.0,0,0,0,3.0,0.0,1,1,1,0,1
